Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play,Score
811,Noah Sadiki,MF,cd Congo DR,21-212,1.eng Sunderland,2004,4,2,0.37445573294629897,2.9,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,645481cc,0.0,0.0,0.23529411764705882,0.15384615384615385,259.0,0.11233671988388969
812,Michal Sadílek,MF,cz Czechia,27-047,1.cz Slavia Prague,1999,3,2,0.2641509433962264,2.0,0.125,0.0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,Matches,7c9fa389,0.20588235294117646,0.15789473684210525,0.11764705882352941,0.15384615384615385,183.0,0.11049528301886792
813,Alexis Saelemaekers,MF,be Belgium,27-020,1.it Milan,1999,4,1,0.11901306240928883,0.9,0.125,0.0,1,1,0,0,0,0,1.08,0.0,1.08,1.08,1.08,Matches,ee251371,0.11764705882352941,0.05263157894736842,0.11764705882352941,0.0,83.0,0.06695391872278664
814,Ismael Saibari,FW,ma Morocco,25-170,1.nl PSV,2001,5,5,0.5515239477503628,4.2,0.375,0.0,3,3,0,0,0,0,0.71,0.0,0.71,0.71,0.71,Matches,3ec9f005,0.29411764705882354,0.15789473684210525,0.11764705882352941,0.0,381.0,0.25125773993808054
815,Bukayo Saka,MF,eng England,24-315,1.eng Arsenal,2001,6,2,0.3875181422351233,3.0,0.0,0.6000000000000001,3,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,Matches,bc7dc64d,0.23529411764705882,0.15789473684210525,0.3529411764705882,0.07692307692307693,268.0,0.3862554426705371
816,Mohamed Salah,FWMF,eg Egypt,34-032,1.eng Liverpool,1992,5,5,0.6153846153846154,4.7,0.125,0.4,3,1,0,0,0,0,0.21,0.42,0.64,0.21,0.64,Matches,e342ad68,0.2647058823529412,0.21052631578947367,0.0,0.15384615384615385,425.0,0.3958653846153847
817,Anass Salah-Eddine,DF,ma Morocco,24-180,1.nl PSV,2002,4,2,0.3062409288824383,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0d274394,0.029411764705882353,0.0,0.29411764705882354,0.0,212.0,0.19360112695295825
818,Nathan Saliba,MF,ca Canada,22-160,1.be Anderlecht,2004,3,2,0.262699564586357,2.0,0.125,0.4,3,1,0,0,1,0,0.49,0.99,1.48,0.49,1.48,Matches,44cfc681,0.08823529411764705,0.05263157894736842,0.23529411764705882,0.3076923076923077,182.0,0.2900598693759071
819,William Saliba,DF,fr France,25-115,1.eng Arsenal,2001,6,6,0.6937590711175617,5.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,972aeb2a,0.029411764705882353,0.0,0.0,0.46153846153846156,479.0,0.30029027576197387
820,Shurandy Sambo,DF,cw Curaçao,24-332,1.nl Sparta R.,2001,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4b1d5a70,0.0,0.0,0.0,0.07692307692307693,1.0,0.026923076923076925
821,Antonio Sanabria,FW,py Paraguay,30-135,1.it Cremonese,1996,2,1,0.11901306240928883,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0a447501,0.0,0.0,0.11764705882352941,0.0,83.0,0.0
822,Davinson Sánchez,DF,co Colombia,30-035,1.tr Galatasaray,1996,5,5,0.6952104499274311,5.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,da7b447d,0.1764705882352941,0.10526315789473684,0.11764705882352941,0.46153846153846156,480.0,0.353521727994536
823,Jorge Sánchez,DF,mx Mexico,28-219,1.gr PAOK,1997,4,4,0.5036284470246735,3.9,0.0,0.2,1,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,Matches,c8d1c3a5,0.029411764705882353,0.05263157894736842,0.23529411764705882,0.38461538461538464,348.0,0.34122342696149577
824,Alex Sandro,DFMF,br Brazil,35-172,1.br Flamengo,1991,1,0,0.011611030478955007,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0d82903c,0.0,0.0,0.0,0.0,9.0,0.0023222060957910017
825,Leroy Sané,MF,de Germany,30-187,1.tr Galatasaray,1996,4,4,0.4716981132075471,3.6,0.125,0.0,1,1,0,0,0,0,0.28,0.0,0.28,0.28,0.28,Matches,2b114be3,0.1764705882352941,0.10526315789473684,0.1764705882352941,0.15384615384615385,326.0,0.17275943396226412
826,Ibrahim Sangaré,MF,ci Côte d'Ivoire,28-227,1.eng Nottingham,1997,4,3,0.3875181422351233,3.0,0.0,0.2,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,Matches,bced0375,0.029411764705882353,0.0,0.29411764705882354,0.46153846153846156,268.0,0.206255442670537
827,Kaishū Sano,MF,jp Japan,25-199,1.de Mainz 05,2000,3,3,0.3904208998548621,3.0,0.125,0.2,2,1,0,0,1,0,0.33,0.33,0.67,0.33,0.67,Matches,7a7a6361,0.029411764705882353,0.05263157894736842,0.11764705882352941,0.3076923076923077,270.0,0.23837626995645864
828,Danilo Santos,MF,br Brazil,25-079,1.br Botafogo–RJ,2001,4,0,0.06531204644412192,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a816dbfb,0.058823529411764705,0.05263157894736842,0.11764705882352941,0.07692307692307693,46.0,0.019593613933236574
829,Douglas Santos,DF,br Brazil,32-117,1.ru Zenit,1994,5,5,0.6386066763425254,4.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,c50e5bba,0.058823529411764705,0.0,0.5882352941176471,0.46153846153846156,441.0,0.5539656791599079
830,Bara Sapoko Ndiaye,MF,sn Senegal,18-198,1.de Bayern Munich,2007,1,0,0.036284470246734396,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fa080d50,0.029411764705882353,0.05263157894736842,0.0,0.0,26.0,0.01088534107402032
831,Ismaila Sarr,MFFW,sn Senegal,28-142,1.eng Crystal Palace,1998,4,4,0.5268505079825835,4.0,0.5,0.2,5,4,0,0,0,0,0.99,0.25,1.24,0.99,1.24,Matches,bfdb33aa,0.5,0.3157894736842105,0.058823529411764705,0.15384615384615385,364.0,0.37305515239477505
832,Farrukh Sayfiev,DFMF,uz Uzbekistan,35-181,1.uz Neftchi FK,1991,1,0,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bad66fb5,0.0,0.0,0.0,0.0,45.0,0.012772133526850511
833,Amine Sbai,FWMF,ma Morocco,25-254,1.fr Angers,2000,1,0,0.007256894049346879,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bafbe06a,0.0,0.0,0.0,0.0,6.0,0.0021770682148040637
834,Joe Scally,DF,us United States,23-198,1.de Gladbach,2002,2,1,0.12481857764876633,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,236f02cd,0.0,0.0,0.058823529411764705,0.07692307692307693,87.0,0.07835738068812431
835,Patrik Schick,FW,cz Czechia,30-174,1.de Leverkusen,1996,3,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5d4f7d61,0.058823529411764705,0.05263157894736842,0.0,0.0,180.0,0.0196594427244582
836,Andreas Schjelderup,FW,no Norway,22-046,1.pt Benfica,2004,6,2,0.36429608127721336,2.8,0.125,0.6000000000000001,4,1,0,0,0,0,0.36,1.07,1.43,0.36,1.43,Matches,a427724f,0.08823529411764705,0.10526315789473684,0.1764705882352941,0.38461538461538464,252.0,0.20968653250773994
837,Alexander Schlager,GK,at Austria,30-166,1.at RB Salzburg,1996,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6fe5c35b,0.0,0.0,0.0,0.0,360.0,0.0
838,Xaver Schlager,MF,at Austria,28-292,1.de RB Leipzig,1997,4,4,0.3439767779390421,2.6,0.0,0.2,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,Matches,8f056768,0.029411764705882353,0.0,0.1764705882352941,0.5384615384615385,238.0,0.19319303338171262
839,Nico Schlotterbeck,DF,de Germany,26-228,1.de Dortmund,1999,2,2,0.19448476052249639,1.5,0.125,0.0,1,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,Matches,34e12499,0.058823529411764705,0.10526315789473684,0.11764705882352941,0.23076923076923078,135.0,0.17260735934431828
840,Romano Schmid,MFFW,at Austria,26-171,1.de Werder Bremen,2000,4,4,0.38026124818577645,2.9,0.125,0.0,1,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,Matches,220ace7e,0.058823529411764705,0.05263157894736842,0.23529411764705882,0.0,263.0,0.14532837445573293
841,Kamogelo Sebelebele,DFMF,za South Africa,23-361,1.za Orlando Pirates,2002,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cc014f7d,0.0,0.0,0.0,0.0,7.0,0.0017416545718432512
842,Abdoulaye Seck,DF,sn Senegal,34-043,1.il Maccabi Haifa,1992,1,1,0.08127721335268506,0.6,0.0,0.2,1,0,0,0,1,0,0.0,1.58,1.58,0.0,1.58,Matches,f07a0fe5,0.058823529411764705,0.0,0.0,0.0,57.0,0.016255442670537013
843,Alidu Seidu,DF,gh Ghana,26-043,1.fr Rennes,2000,1,0,0.11175616835994195,0.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,cea59f02,0.0,0.0,0.058823529411764705,0.07692307692307693,78.0,0.07574489883035944
844,Nicolas Seiwald,MF,at Austria,25-074,1.de RB Leipzig,2001,4,4,0.45573294629898403,3.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,28c6e925,0.08823529411764705,0.0,0.29411764705882354,0.3076923076923077,315.0,0.1367198838896952
845,Ayumu Seko,DF,jp Japan,26-040,1.fr Le Havre,2000,2,1,0.12336719883889696,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5c6a4059,0.0,0.0,0.058823529411764705,0.07692307692307693,86.0,0.07806710492615043
846,Egil Selvik,GK,no Norway,28-352,2.eng Watford,1997,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,05d89c1c,0.0,0.0,0.0,0.0,90.0,0.0
847,Ken Sema,FWMF,se Sweden,32-290,1.cy Pafos FC,1993,1,0,0.02177068214804064,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1770bd68,0.029411764705882353,0.0,0.058823529411764705,0.0,16.0,0.006531204644412192
848,Nélson Semedo,DFMF,pt Portugal,32-243,1.tr Fenerbahçe,1993,4,0,0.18287373004354138,1.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,d04b94db,0.0,0.0,0.0,0.0,127.0,0.036574746008708275
849,Willy Semedo,FW,cv Cabo Verde,32-081,1.cy AC Omonia,1994,3,1,0.18867924528301888,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d1edc98f,0.08823529411764705,0.0,0.0,0.23076923076923078,131.0,0.01764705882352941
850,Antoine Semenyo,MFFW,gh Ghana,26-191,1.eng Manchester City,2000,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,efd2ec23,0.1764705882352941,0.0,0.11764705882352941,0.0,360.0,0.1563134978229318
851,Marvin Senaya,DF,gh Ghana,25-170,1.fr Auxerre,2001,4,4,0.4020319303338171,3.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1d383c10,0.058823529411764705,0.0,0.7058823529411764,0.46153846153846156,278.0,0.5595919064287543
852,Marcos Senesi,DF,ar Argentina,29-068,1.eng Bournemouth,1997,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,35141f4c,0.029411764705882353,0.0,0.0,0.15384615384615385,90.0,0.07968069666182874
853,Igor Sergeev,FW,uz Uzbekistan,33-078,1.ir Persepolis,1993,3,0,0.03918722786647315,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8df41977,0.0,0.0,0.0,0.0,28.0,0.0
854,Jean Seri,MF,ci Côte d'Ivoire,34-363,1.si NK Maribor,1991,1,0,0.018867924528301886,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,10efd0e1,0.0,0.0,0.058823529411764705,0.0,14.0,0.005660377358490566
855,Kim Seung-gyu,GK,kr Korea Republic,35-290,1.jp FC Tokyo,1990,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,eabaafa6,0.0,0.0,0.0,0.0,270.0,0.0
856,Paik Seung-ho,MF,kr Korea Republic,29-122,2.eng Birmingham City,1997,3,3,0.2946298984034833,2.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,1e1bea09,0.0,0.0,0.0,0.07692307692307693,204.0,0.08838896952104498
857,Joaquin Seys,DF,be Belgium,21-111,1.be Club Brugge,2005,1,0,0.0420899854862119,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0beabf0a,0.0,0.0,0.058823529411764705,0.0,30.0,0.0348885853325365
858,Jacob Shaffelburg,MF,ca Canada,26-233,1.us LAFC,1999,5,0,0.1320754716981132,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,339a2561,0.08823529411764705,0.0,0.058823529411764705,0.15384615384615385,92.0,0.03962264150943396
859,Mohammed Abu Al-Shamat,MF,sa Saudi Arabia,23-340,1.sa Al-Qadsiah,2002,3,1,0.19593613933236576,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dd65e243,0.029411764705882353,0.05263157894736842,0.1764705882352941,0.07692307692307693,136.0,0.05878084179970972
860,Lawrence Shankland,FW,sct Scotland,30-341,1.sct Hearts,1995,2,2,0.2467343976777939,1.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,63b1a176,0.11764705882352941,0.0,0.058823529411764705,0.0,171.0,0.023529411764705882
861,Sharara,FW,jo Jordan,28-199,1.ma Raja Casablanca,1997,2,0,0.001451378809869376,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,67e2aed8,0.0,0.0,0.0,0.0,2.0,0.0
862,Aimar Sher,MF,iq Iraq,23-209,1.no Sarpsborg 08,2002,1,0,0.03193033381712627,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ef301f96,0.0,0.0,0.0,0.0,23.0,0.00957910014513788
863,Kento Shiogai,FW,jp Japan,21-113,1.de Wolfsburg,2005,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6bc2fef7,0.0,0.0,0.0,0.0,7.0,0.0
864,Mostafa Shobeir,GK,eg Egypt,26-063,1.eg Al Ahly,2000,5,5,0.6952104499274311,5.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0cb1d2ba,0.0,0.0,0.0,0.0,480.0,0.0
865,Eldor Shomurodov,FW,uz Uzbekistan,31-018,1.tr Başakşehir,1995,3,3,0.3889695210449927,3.0,0.125,0.0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,57469b2d,0.11764705882352941,0.10526315789473684,0.23529411764705882,0.0,269.0,0.0955688854489164
866,Otabek Shukurov,MF,uz Uzbekistan,30-025,1.ae Baniyas FC,1996,3,3,0.3425253991291727,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,62032a56,0.058823529411764705,0.0,0.11764705882352941,0.0,237.0,0.1027576197387518
867,Nkosinathi Sibisi,DF,za South Africa,30-298,1.za Orlando Pirates,1995,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,932f8e2b,0.0,0.0,0.0,0.07692307692307693,90.0,0.052757619738751815
868,Kwasi Sibo,MF,gh Ghana,28-023,1.es Oviedo,1998,4,3,0.3584905660377358,2.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,be834ad7,0.0,0.0,0.0,0.15384615384615385,248.0,0.10754716981132074
869,Niko Sigur,MF,ca Canada,22-311,1.hr Hajduk Split,2003,3,1,0.181422351233672,1.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,5c56986b,0.029411764705882353,0.0,0.058823529411764705,0.0,126.0,0.0544267053701016
870,Bernardo Silva,MF,pt Portugal,31-341,1.eng Manchester City,1994,4,1,0.13933236574746008,1.1,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,3eb22ec9,0.029411764705882353,0.0,0.0,0.07692307692307693,97.0,0.04179970972423802
871,Éderson Silva,MF,br Brazil,27-010,1.it Atalanta,1999,2,0,0.03047895500725689,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a9202def,0.058823529411764705,0.0,0.0,0.07692307692307693,22.0,0.009143686502177067
872,Giuliano Simeone,FW,ar Argentina,23-211,1.es Atlético Madrid,2002,2,2,0.20319303338171263,1.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a6536561,0.0,0.0,0.058823529411764705,0.07692307692307693,141.0,0.0
873,Dominique Simon,MF,ht Haiti,25-353,1.sk 1. FC Tatran Prešov B,2000,2,0,0.07982583454281568,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ffd8e8c5,0.029411764705882353,0.05263157894736842,0.058823529411764705,0.07692307692307693,56.0,0.023947750362844702
874,Unai Simón,GK,es Spain,29-036,1.es Athletic Club,1997,7,7,0.9129172714078375,7.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5dcf3e90,0.0,0.0,0.0,0.0,630.0,0.0
875,Sarpreet Singh,MF,nz New Zealand,27-147,1.au Wellington,1999,3,3,0.3018867924528302,2.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,4ba886c6,0.11764705882352941,0.10526315789473684,0.058823529411764705,0.0,209.0,0.09056603773584905
876,Wilfried Singo,DF,ci Côte d'Ivoire,25-204,1.tr Galatasaray,2000,2,2,0.2467343976777939,1.9,0.0,0.2,1,0,0,0,0,0,0.0,0.53,0.53,0.0,0.53,Matches,8b609c34,0.058823529411764705,0.0,0.0,0.3076923076923077,171.0,0.15703918722786647
877,Sphephelo Sithole,MF,za South Africa,27-136,1.pt Tondela,1999,3,3,0.33091436865021767,2.5,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,33bcd4b3,0.0,0.0,0.29411764705882354,0.38461538461538464,229.0,0.0992743105950653
878,Ellyes Skhiri,MFDF,tn Tunisia,31-068,1.de Frankfurt,1995,3,3,0.36139332365747456,2.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c2211709,0.0,0.0,0.058823529411764705,0.15384615384615385,250.0,0.15259540681294287
879,Alexandr Sojka,MFDF,cz Czechia,23-106,1.cz Viktoria Plzeň,2003,3,2,0.20319303338171263,1.6,0.0,0.2,1,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,Matches,765b7bfc,0.0,0.0,0.058823529411764705,0.15384615384615385,141.0,0.1209553487577905
880,Ramón Sosa,FWMF,py Paraguay,26-320,1.br Palmeiras,1999,1,0,0.015965166908563134,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2d3417a1,0.0,0.0,0.0,0.0,12.0,0.00478955007256894
881,Tomáš Souček,MF,cz Czechia,31-140,1.eng West Ham,1995,3,1,0.19738751814223512,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6613c819,0.029411764705882353,0.0,0.0,0.07692307692307693,137.0,0.059216255442670535
882,Harry Souttar,DF,au Australia,27-268,2.eng Leicester City,1998,4,4,0.5645863570391872,4.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0a6cb1b1,0.029411764705882353,0.05263157894736842,0.0,0.3076923076923077,390.0,0.22060957910014517
883,Djibril Sow,MF,ch Switzerland,29-161,1.es Sevilla,1997,4,2,0.3657474600870827,2.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4c6facae,0.058823529411764705,0.05263157894736842,0.058823529411764705,0.15384615384615385,253.0,0.10972423802612481
884,Çağlar Söyüncü,DF,tr Türkiye,30-055,1.tr Fenerbahçe,1996,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,21166ff4,0.0,0.0,0.0,0.0,7.0,0.0017416545718432512
885,Djed Spence,DF,eng England,25-342,1.eng Tottenham,2000,7,3,0.45428156748911463,3.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9bc9a519,0.058823529411764705,0.10526315789473684,0.47058823529411764,0.3076923076923077,314.0,0.4103133270724835
886,Marko Stamenic,MF,nz New Zealand,24-148,2.eng Swansea City,2002,3,3,0.3889695210449927,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,690d1049,0.08823529411764705,0.0,0.058823529411764705,0.3076923076923077,269.0,0.1166908563134978
887,Josip Stanišić,DFMF,hr Croatia,26-106,1.de Bayern Munich,2000,4,4,0.521044992743106,4.0,0.0,0.2,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,7ed08d5c,0.0,0.0,0.11764705882352941,0.38461538461538464,360.0,0.29176555963459405
888,Carl Starfelt,DF,se Sweden,31-046,1.es Celta Vigo,1995,1,0,0.0043541364296081275,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5cfec13d,0.0,0.0,0.0,0.0,4.0,0.0008708272859216256
889,Ross Stewart,FW,sct Scotland,30-006,2.eng Southampton,1996,1,0,0.001451378809869376,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,18986367,0.0,0.0,0.0,0.0,2.0,0.0
890,Angelo Stiller,MF,de Germany,25-104,1.de Stuttgart,2001,1,0,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3b1ed320,0.0,0.0,0.058823529411764705,0.07692307692307693,45.0,0.019158200290275765
891,John Stones,DF,eng England,32-050,1.eng Manchester City,1994,5,3,0.47750362844702465,3.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5eecec3d,0.029411764705882353,0.0,0.0,0.0,330.0,0.09550072568940493
892,Jørgen Strand Larsen,FW,no Norway,26-161,1.eng Crystal Palace,2000,2,1,0.1509433962264151,1.2,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f553b2b3,0.058823529411764705,0.05263157894736842,0.0,0.0,105.0,0.0196594427244582
893,Elliot Stroud,MF,se Sweden,24-025,1.se Mjällby,2002,4,2,0.23947750362844702,1.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ff11bdec,0.029411764705882353,0.0,0.0,0.23076923076923078,166.0,0.07184325108853411
894,Luis Suárez,FW,co Colombia,28-227,1.pt Sporting CP,1997,5,3,0.47895500725689405,3.7,0.0,0.2,1,0,0,0,1,0,0.0,0.27,0.27,0.0,0.27,Matches,eeba07f8,0.2647058823529412,0.0,0.23529411764705882,0.0,331.0,0.09294117647058825
895,Luka Sučić,FWMF,hr Croatia,23-312,1.es Real Sociedad,2002,1,0,0.026124818577648767,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1e1378e1,0.029411764705882353,0.0,0.0,0.0,19.0,0.007837445573294629
896,Petar Sučić,MFFW,hr Croatia,22-265,1.it Inter,2003,4,3,0.4179970972423802,3.2,0.125,0.2,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,23fb46ea,0.08823529411764705,0.10526315789473684,0.11764705882352941,0.07692307692307693,289.0,0.2466491291727141
897,Yukinari Sugawara,MF,jp Japan,26-019,1.de Werder Bremen,2000,4,1,0.21335268505079827,1.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,580bcd18,0.058823529411764705,0.10526315789473684,0.1764705882352941,0.0,148.0,0.06400580551523948
898,Rebin Sulaka,DF,iq Iraq,34-096,1.th Port FC,1992,2,1,0.06095791001451379,0.5,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,928bec06,0.029411764705882353,0.0,0.0,0.07692307692307693,43.0,0.039114658925979685
899,Pavel Šulc,FW,cz Czechia,25-200,1.fr Lyon,2000,3,2,0.2728592162554426,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e9b893af,0.058823529411764705,0.0,0.11764705882352941,0.0,189.0,0.011764705882352941
900,Kamaldeen Sulemana,MFFW,gh Ghana,24-152,1.us Atlanta Utd,2002,2,2,0.18287373004354138,1.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a62f8bf1,0.029411764705882353,0.0,0.11764705882352941,0.07692307692307693,127.0,0.05486211901306241
901,Crysencio Summerville,FW,nl Netherlands,24-260,1.eng West Ham,2001,4,2,0.3657474600870827,2.8,0.25,0.4,4,2,0,0,1,0,0.71,0.71,1.42,0.71,1.42,Matches,df04eb4b,0.058823529411764705,0.10526315789473684,0.11764705882352941,0.15384615384615385,253.0,0.22005417956656348
902,Ivan Šunjić,MF,ba Bosnia–Herz,29-281,1.cy Pafos FC,1996,4,3,0.2830188679245283,2.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e18098de,0.029411764705882353,0.05263157894736842,0.1764705882352941,0.0,196.0,0.08490566037735849
903,Finn Surman,DF,nz New Zealand,22-297,1.us Portland Timbers,2003,3,3,0.3904208998548621,3.0,0.125,0.0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,016e419b,0.058823529411764705,0.05263157894736842,0.058823529411764705,0.3076923076923077,270.0,0.21224707589857422
904,Josip Šutalo,DF,hr Croatia,26-139,1.nl Ajax,2000,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,33a6a650,0.029411764705882353,0.0,0.23529411764705882,0.46153846153846156,360.0,0.3716298130282592
